price,price_per_person,price_bucket,minimum_nights,availability_365,instant_bookable,property_type,room_type,room_type_category,accommodates,bedrooms,beds,neighbourhood_cleansed,is_central,latitude,longitude,host_is_superhost,host_experience_level,host_response_rate,host_acceptance_rate,host_since,first_review,last_review,review_scores_cleanliness,review_scores_rating,rating_category,number_of_reviews,reviews_per_month,days_since_last_review,review_scores_checkin,review_scores_communication,review_scores_location,listing_age_days,has_wifi,has_kitchen,has_ac,has_breakfast,has_elevator,has_pool
1000.0,500.0,Budget,5,319,0,Entire rental unit,Entire home/apt,Entire,2,1.0,4.0,Bang Na,0,13.66796,100.64979,0.0,Expert,100.0,100.0,2013-09-22,2018-02-27,2018-07-31,5.0,4.5,Good,2,0.02,2484.0,5.0,5.0,5.0,2638,1,1,1,0,1,1
1619.0,809.5,Affordable,1,266,1,Private room in hostel,Private room,Private,2,1.0,1.0,Din Daeng,0,13.7863,100.57026,0.0,Expert,100.0,88.0,2014-02-16,2014-08-05,2023-10-06,4.67,4.7,Good,54,0.43,591.0,4.8,4.85,4.35,3940,1,0,1,1,1,0
4459.0,637.0,Standard,3,131,0,Entire home,Entire home/apt,Entire,7,3.0,6.0,Huai Khwang,1,13.75806,100.56938,1.0,Expert,100.0,100.0,2014-02-21,2014-03-17,2024-12-22,4.9,4.89,Excellent,244,1.86,148.0,4.92,4.9,4.81,4081,1,1,0,0,0,0
2943.0,1471.5,Affordable,30,358,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Bang Rak,0,13.73167,100.52116,0.0,Expert,97.0,97.0,2013-09-06,2014-03-17,2014-04-07,5.0,4.67,Good,4,0.03,4060.0,4.67,4.75,3.75,4081,1,1,1,0,1,0
2100.0,1050.0,Affordable,30,354,0,Private room in rental unit,Private room,Private,2,1.0,2.0,Bang Rak,0,13.73229,100.52286,0.0,Expert,97.0,97.0,2013-09-06,2014-05-12,2024-07-27,5.0,4.33,Good,6,0.05,296.0,4.83,5.0,4.5,4025,1,0,0,0,1,0
1490.0,745.0,Affordable,3,354,0,Private room in serviced apartment,Private room,Private,2,1.0,1.0,Khlong Toei,1,13.73987,100.55619,0.0,Expert,72.0,85.0,2014-01-29,2014-07-02,2024-11-13,4.49,4.33,Good,48,0.38,187.0,4.46,4.17,4.67,3974,0,1,1,0,0,1
1500.0,750.0,Affordable,60,211,0,Entire condo,Entire home/apt,Entire,2,1.0,2.0,Yan na wa,0,13.71165,100.54957,0.0,Expert,0.0,99.0,2014-03-07,2017-07-21,2017-07-21,5.0,5.0,Excellent,1,0.01,2859.0,0.0,0.0,0.0,2859,1,1,1,0,1,0
989.0,494.5,Budget,7,358,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Phra Khanong,0,13.70488,100.60475,0.0,Expert,100.0,25.0,2014-03-11,2015-04-10,2019-01-24,4.4,4.5,Good,10,0.08,2307.0,4.6,4.8,4.7,3692,1,1,1,0,1,0
2100.0,1050.0,Affordable,30,352,0,Private room in rental unit,Private room,Private,2,1.0,2.0,Bang Rak,0,13.73386,100.52322,0.0,Expert,97.0,97.0,2013-09-06,2024-10-06,2024-10-06,5.0,5.0,Excellent,1,0.37,225.0,5.0,5.0,5.0,225,1,0,0,0,1,0
2100.0,1050.0,Affordable,30,354,0,Private room in rental unit,Private room,Private,2,1.0,2.0,Bang Rak,0,13.73215,100.5214,0.0,Expert,97.0,97.0,2013-09-06,2015-03-01,2024-06-18,4.5,4.5,Good,4,0.03,335.0,4.5,4.75,4.0,3732,1,0,1,0,1,1
2900.0,1450.0,Affordable,30,356,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Bang Rak,0,13.73227,100.52112,0.0,Expert,97.0,97.0,2013-09-06,2014-03-31,2024-08-21,4.75,4.75,Good,4,0.03,271.0,4.75,4.5,4.25,4067,1,1,1,1,1,0
1490.0,745.0,Affordable,2,356,0,Private room in serviced apartment,Private room,Private,2,1.0,1.0,Khlong Toei,1,13.73833,100.55635,0.0,Expert,72.0,85.0,2014-01-29,2014-08-09,2024-10-26,4.48,4.19,Fair,42,0.33,205.0,4.45,4.24,4.6,3936,0,0,1,0,1,1
2900.0,1450.0,Affordable,30,356,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Bang Rak,0,13.73217,100.52297,0.0,Expert,97.0,97.0,2013-09-06,2014-03-24,2014-03-24,5.0,5.0,Excellent,1,0.01,4074.0,5.0,5.0,4.0,4074,1,1,1,0,1,0
2900.0,1450.0,Affordable,30,356,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Bang Rak,0,13.73352,100.52143,0.0,Expert,97.0,97.0,2013-09-06,2014-05-09,2017-03-06,5.0,4.0,Fair,2,0.02,2996.0,4.0,4.5,4.0,4028,1,1,1,0,1,0
1490.0,745.0,Affordable,3,346,0,Private room in serviced apartment,Private room,Private,2,0.0,1.0,Khlong Toei,1,13.73748,100.55489,0.0,Expert,72.0,85.0,2014-01-29,2014-10-14,2024-11-30,4.82,4.65,Good,17,0.14,170.0,4.71,4.41,4.76,3870,0,0,1,0,1,1
1673.0,836.5,Affordable,14,210,1,Entire condo,Entire home/apt,Entire,2,1.0,2.0,Khlong Toei,1,13.70527,100.60015,1.0,Expert,100.0,100.0,2014-06-23,2014-12-21,2024-12-21,4.89,4.92,Excellent,66,0.54,149.0,4.91,4.92,4.91,3802,1,1,1,0,1,1
9999.0,1249.875,Premium,100,365,0,Entire rental unit,Entire home/apt,Entire,8,4.0,6.0,Vadhana,1,13.7361,100.5704,0.0,Expert,93.0,51.0,2013-08-27,2014-06-03,2022-12-07,4.96,4.88,Excellent,25,0.19,894.0,4.92,4.72,4.6,4003,1,1,1,0,1,1
2842.0,1421.0,Affordable,5,265,0,Entire loft,Entire home/apt,Entire,2,1.0,1.0,Samphanthawong,0,13.73367845468772,100.5132469043842,1.0,Expert,100.0,90.0,2011-12-29,2015-11-18,2024-11-11,4.82,4.89,Excellent,28,0.25,189.0,4.89,4.96,4.89,3470,0,1,0,0,1,0
750.0,375.0,Budget,100,365,1,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Sathon,1,13.71199,100.5116,0.0,Expert,100.0,98.0,2012-04-13,2014-05-13,2020-01-17,4.48,4.31,Good,115,0.89,1949.0,4.53,4.64,4.15,4024,1,0,1,0,0,0
1314.0,657.0,Affordable,1,6,0,Entire loft,Entire home/apt,Entire,2,1.0,1.0,Sathon,1,13.71304,100.51213,0.0,Expert,100.0,98.0,2012-04-13,2014-07-22,2024-11-14,4.67,4.67,Good,12,0.09,186.0,4.91,4.83,4.73,3954,1,1,1,0,0,0
650.0,325.0,Budget,1,351,0,Room in boutique hotel,Private room,Private,2,1.0,1.0,Suanluang,0,13.73585,100.63139,0.0,Expert,100.0,91.0,2014-05-03,2015-01-12,2024-12-03,4.33,4.42,Good,12,0.1,167.0,4.83,4.83,3.75,3780,1,0,1,0,0,0
750.0,375.0,Budget,1,361,0,Room in boutique hotel,Private room,Private,2,1.0,1.0,Suanluang,0,13.73754,100.63129,0.0,Expert,100.0,91.0,2014-05-03,2015-02-03,2024-04-16,4.75,4.68,Good,40,0.33,398.0,4.83,4.78,4.03,3758,1,0,1,0,0,0
2697.0,899.0,Affordable,1,285,1,Room in boutique hotel,Hotel room,Hotel,3,1.0,3.0,Phra Nakhon,0,13.7477,100.49783,0.0,Expert,100.0,94.0,2014-04-17,2014-11-18,2024-12-11,4.7,4.91,Excellent,23,0.19,159.0,4.74,4.7,4.74,3835,1,0,1,0,1,0
9999.0,1666.5,Premium,100,365,0,Entire rental unit,Entire home/apt,Entire,6,3.0,4.0,Vadhana,1,13.73757,100.56994,0.0,Expert,93.0,51.0,2013-08-27,2014-09-29,2022-12-22,4.78,4.58,Good,24,0.19,879.0,4.76,4.35,4.14,3885,1,1,1,0,1,1
750.0,375.0,Budget,1,336,0,Room in boutique hotel,Private room,Private,2,1.0,1.0,Suanluang,0,13.73749,100.63279,0.0,Expert,100.0,91.0,2014-05-03,2015-06-12,2024-11-21,4.41,4.29,Fair,17,0.15,179.0,4.75,4.94,4.5,3629,1,0,1,0,0,0
750.0,375.0,Budget,1,361,0,Room in boutique hotel,Private room,Private,2,1.0,1.0,Suanluang,0,13.73618,100.63117,0.0,Expert,100.0,91.0,2014-05-03,2014-12-21,2024-04-07,4.71,4.65,Good,17,0.14,407.0,4.88,4.88,3.81,3802,1,0,1,0,0,0
750.0,375.0,Budget,1,356,0,Room in boutique hotel,Private room,Private,2,1.0,1.0,Suanluang,0,13.73584,100.63094,0.0,Expert,100.0,91.0,2014-05-03,2015-09-01,2024-09-28,5.0,4.5,Good,4,0.04,233.0,4.75,4.75,4.0,3548,1,0,1,0,0,0
650.0,325.0,Budget,1,357,0,Room in boutique hotel,Private room,Private,2,1.0,2.0,Suanluang,0,13.73601,100.63298,0.0,Expert,100.0,91.0,2014-05-03,2015-03-02,2024-05-01,4.6,4.4,Good,10,0.08,383.0,4.8,4.8,3.9,3731,1,0,1,0,0,0
800.0,400.0,Budget,1,359,0,Room in boutique hotel,Private room,Private,2,1.0,2.0,Suanluang,0,13.736,100.63322,0.0,Expert,100.0,91.0,2014-05-03,2015-01-02,2018-11-27,4.56,4.67,Good,9,0.07,2365.0,4.56,4.89,3.89,3790,1,0,1,0,0,0
1025.0,512.5,Affordable,60,365,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Bang Kapi,0,13.74914,100.60628,0.0,Expert,0.0,0.0,2014-02-25,2015-01-04,2019-07-26,5.0,5.0,Excellent,3,0.02,2124.0,5.0,5.0,4.67,3788,1,1,1,0,1,0
956.0,478.0,Budget,2,317,0,Entire condo,Entire home/apt,Entire,2,1.0,2.0,Sathon,1,13.71228,100.51328,0.0,Expert,100.0,100.0,2012-08-23,2014-10-23,2024-11-27,4.87,4.79,Good,351,2.83,173.0,4.87,4.91,4.63,3861,1,1,0,0,1,0
8800.0,2200.0,Premium,365,358,0,Entire rental unit,Entire home/apt,Entire,4,2.0,3.0,Parthum Wan,0,13.7467,100.54295,0.0,Expert,100.0,99.0,2014-05-12,2016-12-25,2016-12-28,5.0,5.0,Excellent,2,0.02,3064.0,5.0,5.0,5.0,3067,1,1,1,0,1,1
839.0,419.5,Budget,3,159,1,Private room in townhouse,Private room,Private,2,1.0,2.0,Vadhana,1,13.73198,100.59549,1.0,Expert,100.0,100.0,2014-08-01,2015-12-30,2024-12-06,4.67,4.93,Excellent,15,0.14,164.0,4.93,4.93,4.27,3428,1,0,1,0,0,0
730.0,365.0,Budget,20,319,0,Entire rental unit,Entire home/apt,Entire,2,1.0,2.0,Khlong Toei,1,13.70991,100.59164,1.0,Expert,100.0,93.0,2013-04-14,2014-08-15,2024-11-08,4.84,4.8,Excellent,141,1.12,192.0,4.88,4.83,4.47,3930,1,1,0,0,1,0
1200.0,400.0,Affordable,3,55,0,Entire rental unit,Entire home/apt,Entire,3,1.0,1.0,Din Daeng,0,13.79031,100.57423,0.0,Expert,100.0,0.0,2014-08-01,2014-10-19,2015-12-17,4.88,4.88,Excellent,24,0.19,3441.0,4.88,4.75,4.54,3865,1,1,1,1,1,1
937.0,937.0,Budget,3,95,0,Private room in home,Private room,Private,1,1.0,1.0,Vadhana,1,13.735099554440504,100.5667776936928,1.0,Expert,100.0,98.0,2014-08-16,2024-02-29,2024-12-10,4.79,4.93,Excellent,14,1.39,160.0,4.79,5.0,4.93,445,1,0,1,0,1,0
5000.0,625.0,Standard,31,358,0,Private room in bed and breakfast,Private room,Private,8,3.0,1.0,Khlong Toei,1,13.71762,100.57892,0.0,Expert,100.0,99.0,2014-10-25,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,1,1,1
100000.0,33333.333333333336,Luxury,365,365,0,Entire rental unit,Entire home/apt,Entire,3,1.0,1.0,Huai Khwang,1,13.75595,100.5678,0.0,Expert,100.0,99.0,2014-10-29,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
1500.0,375.0,Affordable,30,361,0,Entire serviced apartment,Entire home/apt,Entire,4,1.0,2.0,Din Daeng,0,13.75743,100.56137,0.0,Expert,100.0,100.0,2014-11-01,2015-08-28,2024-12-18,4.79,4.68,Good,19,0.17,152.0,4.89,4.74,4.72,3552,1,1,1,0,1,0
2049.0,683.0,Affordable,180,180,0,Entire condo,Entire home/apt,Entire,3,2.0,2.0,Khlong Toei,1,13.70408,100.59999,0.0,Expert,100.0,99.0,2013-01-24,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
2100.0,1050.0,Affordable,30,332,1,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Ratchathewi,1,13.75748,100.53532,0.0,Expert,50.0,100.0,2014-11-06,2015-08-18,2020-02-02,4.89,4.67,Good,9,0.08,1933.0,4.89,4.67,4.89,3562,1,1,1,0,1,1
600.0,300.0,Budget,2,176,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Din Daeng,0,13.78905,100.57354,0.0,Expert,100.0,0.0,2013-07-31,2015-11-14,2017-01-16,4.76,4.77,Good,26,0.23,3045.0,4.96,4.96,4.76,3474,1,0,1,0,0,0
2638.0,659.5,Affordable,3,168,0,Entire rental unit,Entire home/apt,Entire,4,2.0,2.0,Vadhana,1,13.73359,100.57397,0.0,Expert,100.0,92.0,2013-11-27,2015-09-02,2024-11-15,4.19,4.24,Fair,37,0.33,185.0,4.75,4.69,4.33,3547,1,1,1,0,1,1
1650.0,825.0,Affordable,3,268,0,Entire loft,Entire home/apt,Entire,2,1.0,1.0,Phaya Thai,0,13.78231,100.54341,1.0,Expert,100.0,90.0,2013-12-06,2015-01-03,2024-09-06,4.77,4.78,Good,130,1.07,255.0,4.9,4.92,4.85,3789,1,1,1,0,1,0
750.0,375.0,Budget,1,352,0,Room in boutique hotel,Private room,Private,2,1.0,1.0,Suanluang,0,13.73585,100.63108,0.0,Expert,100.0,91.0,2014-05-03,2014-12-03,2024-10-31,4.72,4.46,Good,39,0.32,200.0,4.54,4.74,3.95,3820,1,0,1,0,0,0
1454.0,727.0,Affordable,21,61,0,Entire rental unit,Entire home/apt,Entire,2,1.0,2.0,Khlong San,0,13.71014,100.50364,1.0,Expert,100.0,91.0,2014-08-27,2014-10-06,2024-10-12,4.78,4.83,Excellent,123,0.99,219.0,4.86,4.96,4.69,3878,1,1,1,0,1,1
1349.0,674.5,Affordable,21,94,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Khlong San,0,13.71031,100.50235,1.0,Expert,100.0,91.0,2014-08-27,2015-02-22,2024-09-07,4.76,4.89,Excellent,117,0.98,254.0,4.91,4.97,4.72,3739,1,1,0,0,1,0
1200.0,400.0,Affordable,30,330,0,Entire condo,Entire home/apt,Entire,3,2.0,2.0,Huai Khwang,1,13.78242,100.57513,0.0,Expert,100.0,86.0,2014-11-13,2014-12-30,2024-12-21,4.84,4.74,Good,127,1.04,149.0,4.86,4.87,4.45,3793,1,1,1,0,1,0
2117.0,705.6666666666666,Affordable,365,365,0,Entire rental unit,Entire home/apt,Entire,3,1.0,1.0,Vadhana,1,13.74011,100.55798,1.0,Expert,100.0,100.0,2013-10-18,2015-09-09,2015-10-17,5.0,5.0,Excellent,2,0.02,3502.0,5.0,5.0,4.5,3540,1,1,1,0,1,1
2490.0,415.0,Affordable,1,148,0,Entire rental unit,Entire home/apt,Entire,6,2.0,2.0,Parthum Wan,0,13.74694,100.54376,0.0,Expert,100.0,99.0,2012-09-04,2014-12-30,2024-12-14,4.42,4.46,Good,111,0.91,156.0,4.76,4.63,4.77,3793,1,1,1,0,1,0
2490.0,415.0,Affordable,1,159,0,Entire rental unit,Entire home/apt,Entire,6,2.0,2.0,Ratchathewi,1,13.74923,100.54429,0.0,Expert,100.0,99.0,2012-09-04,2014-12-24,2024-12-19,4.35,4.35,Good,52,0.43,151.0,4.68,4.75,4.84,3799,1,1,1,0,1,0
1490.0,745.0,Affordable,3,358,0,Private room in serviced apartment,Private room,Private,2,1.0,1.0,Khlong Toei,1,13.73668,100.55488,0.0,Expert,72.0,85.0,2014-01-29,2015-07-09,2016-12-29,4.0,3.83,Fair,6,0.05,3063.0,3.83,3.5,4.83,3602,0,0,1,0,1,1
3500.0,350.0,Standard,2,336,1,Entire home,Entire home/apt,Entire,10,5.0,5.0,Phra Khanong,0,13.6823,100.60532,0.0,Expert,100.0,98.0,2014-12-14,2015-03-13,2024-12-06,4.78,4.77,Good,167,1.4,164.0,4.86,4.87,4.32,3720,1,1,1,0,0,0
1349.0,674.5,Affordable,7,313,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.7322,100.58305,1.0,Expert,91.0,64.0,2014-11-27,2014-12-21,2024-12-05,4.9,4.92,Excellent,105,0.86,165.0,4.98,4.97,4.91,3802,0,1,1,0,1,0
9999.0,1249.875,Premium,100,365,0,Entire rental unit,Entire home/apt,Entire,8,3.0,4.0,Vadhana,1,13.73665,100.56983,0.0,Expert,93.0,51.0,2013-08-27,2015-01-25,2017-05-29,4.74,4.58,Good,19,0.16,2912.0,4.47,4.58,4.42,3767,1,1,1,0,1,1
2300.0,1150.0,Affordable,30,269,0,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Phra Khanong,0,13.70383,100.60275,1.0,Expert,100.0,90.0,2013-12-06,2015-02-24,2023-05-02,4.57,4.8,Excellent,35,0.29,748.0,4.89,4.94,4.77,3737,1,1,1,0,1,1
1767.0,441.75,Affordable,1,125,0,Private room in home,Private room,Private,4,1.0,3.0,Phaya Thai,0,13.77487,100.54654,,Expert,100.0,90.0,2014-12-08,2015-01-28,2024-12-12,4.89,4.9,Excellent,277,2.29,158.0,4.93,4.92,4.75,3764,1,1,0,1,1,0
1915.0,383.0,Affordable,1,136,0,Private room in home,Private room,Private,5,1.0,4.0,Phaya Thai,0,13.7747,100.54671,,Expert,100.0,90.0,2014-12-08,2014-12-22,2024-12-10,4.95,4.93,Excellent,270,2.21,160.0,4.96,4.96,4.78,3801,1,1,0,1,1,0
1596.0,399.0,Affordable,21,177,0,Entire condo,Entire home/apt,Entire,4,2.0,3.0,Khlong Toei,1,13.70939,100.59791,1.0,Expert,100.0,100.0,2014-12-09,2015-01-06,2024-11-29,4.74,4.7,Good,181,1.49,171.0,4.81,4.87,4.69,3786,1,1,1,0,1,0
1250.0,625.0,Affordable,60,144,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Huai Khwang,1,13.75662,100.56633,1.0,Expert,100.0,100.0,2012-11-10,2015-03-11,2024-08-19,4.81,4.81,Excellent,16,0.13,273.0,4.88,4.88,4.31,3722,1,1,1,0,1,1
1450.0,483.3333333333333,Affordable,60,114,0,Entire rental unit,Entire home/apt,Entire,3,2.0,2.0,Huai Khwang,1,13.75611,100.5658,1.0,Expert,100.0,100.0,2012-11-10,2015-02-25,2024-12-20,5.0,4.88,Excellent,8,0.07,150.0,5.0,5.0,4.88,3736,1,1,1,0,1,1
648.0,324.0,Budget,90,327,0,Entire condo,Entire home/apt,Entire,2,0.0,1.0,Yan na wa,0,13.71803,100.54987,1.0,Expert,100.0,93.0,2015-01-09,2016-04-11,2024-02-02,4.81,4.81,Excellent,16,0.15,472.0,4.88,4.94,4.81,3325,1,1,1,0,1,0
1366.0,455.3333333333333,Affordable,30,351,1,Entire rental unit,Entire home/apt,Entire,3,1.0,2.0,Ratchathewi,1,13.75341,100.54326,0.0,Expert,100.0,100.0,2014-03-17,2015-03-30,2018-01-27,4.77,4.74,Good,57,0.48,2669.0,4.79,4.82,4.74,3703,0,1,1,0,1,0
2561.0,512.2,Affordable,4,251,0,Entire condo,Entire home/apt,Entire,5,2.0,3.0,Chatu Chak,0,13.81111,100.56591,0.0,Expert,0.0,0.0,2015-03-12,2015-04-24,2020-02-03,4.77,4.62,Good,102,0.87,1932.0,4.92,4.93,4.52,3678,1,1,1,0,1,1
1750.0,583.3333333333334,Affordable,20,32,1,Entire condo,Entire home/apt,Entire,3,1.0,2.0,Ratchathewi,1,13.75492,100.52638,0.0,Expert,100.0,80.0,2015-01-13,2015-02-07,2023-07-22,4.85,4.82,Excellent,33,0.27,667.0,4.88,4.94,4.76,3754,1,0,1,0,1,1
4000.0,1000.0,Standard,2,61,0,Entire rental unit,Entire home/apt,Entire,4,2.0,2.0,Bang Rak,0,13.72276,100.5312,0.0,Expert,50.0,49.0,2014-09-22,2015-05-25,2017-05-21,4.6,4.67,Good,15,0.13,2920.0,4.87,4.93,4.93,3647,1,1,1,0,1,1
3390.0,1695.0,Standard,7,365,0,Entire rental unit,Entire home/apt,Entire,2,0.0,1.0,Khlong San,0,13.72202,100.50578,1.0,Expert,100.0,68.0,2014-01-27,2015-02-13,2015-03-14,4.67,4.67,Good,6,0.05,3719.0,4.83,4.5,4.5,3748,1,1,1,0,1,1
1490.0,745.0,Affordable,1,355,0,Private room in serviced apartment,Private room,Private,2,1.0,1.0,Khlong Toei,1,13.73871,100.55482,0.0,Expert,72.0,85.0,2014-01-29,2015-04-13,2024-12-08,4.55,4.19,Fair,31,0.26,162.0,4.81,4.42,4.61,3689,0,0,1,0,1,1
1250.0,625.0,Affordable,2,90,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Bueng Kum,0,13.77935,100.66366,0.0,Expert,100.0,99.0,2013-05-22,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,0,1,0,1,0
1214.0,404.6666666666667,Affordable,1,82,0,Entire condo,Entire home/apt,Entire,3,1.0,2.0,Phra Khanong,0,13.70524,100.60289,,Expert,99.0,54.0,2015-03-22,2015-09-20,2024-08-30,4.82,4.86,Excellent,22,0.19,262.0,4.77,4.86,4.86,3529,1,1,1,0,1,0
525.0,262.5,Budget,3,363,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Phra Khanong,0,13.70463,100.61432,0.0,Expert,100.0,99.0,2015-01-26,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,0,1,0,0,0
1390.0,695.0,Affordable,30,76,0,Private room in condo,Private room,Private,2,1.0,1.0,Vadhana,1,13.73635,100.56295,0.0,Expert,100.0,100.0,2015-03-25,2024-08-28,2024-11-20,5.0,5.0,Excellent,2,0.5,180.0,5.0,5.0,5.0,264,0,0,1,0,1,1
1402.0,701.0,Affordable,1,123,0,Private room in bed and breakfast,Private room,Private,2,1.0,1.0,Thon buri,0,13.71852,100.48453,1.0,Expert,100.0,100.0,2015-03-05,2019-09-10,2024-12-21,4.95,4.94,Excellent,152,2.36,149.0,4.91,4.95,4.75,2078,1,0,1,1,0,0
4631.0,2315.5,Standard,2,119,1,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.73909,100.57251,1.0,Expert,100.0,100.0,2015-03-30,2015-06-27,2024-12-15,4.8,4.84,Excellent,169,1.46,155.0,4.88,4.92,4.52,3614,1,1,0,0,1,0
7657.0,3828.5,Premium,2,160,0,Entire serviced apartment,Entire home/apt,Entire,2,1.0,1.0,Vadhana,1,13.72121,100.5835,1.0,Expert,100.0,96.0,2014-07-20,2015-02-17,2015-02-17,5.0,5.0,Excellent,1,0.01,3744.0,4.0,4.0,5.0,3744,1,1,1,0,1,1
1593.0,796.5,Affordable,1,45,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Phaya Thai,0,13.77577,100.54258,1.0,Expert,100.0,97.0,2015-03-30,2015-04-13,2024-12-09,4.6,4.56,Good,91,0.77,161.0,4.82,4.82,4.76,3689,1,1,1,0,0,0
800.0,800.0,Budget,2,363,0,Private room in home,Private room,Private,1,1.0,1.0,Chatu Chak,0,13.83002,100.56596,0.0,Expert,100.0,99.0,2014-02-04,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,0,1,0,0
750.0,375.0,Budget,1,269,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Bang Phlat,0,13.78741,100.47099,0.0,Expert,100.0,100.0,2013-08-12,2024-08-11,2024-08-11,5.0,5.0,Excellent,1,0.22,281.0,5.0,5.0,5.0,281,1,0,1,0,0,0
2561.0,1280.5,Affordable,5,347,0,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Parthum Wan,0,13.73857,100.55056,0.0,Expert,100.0,95.0,2014-12-07,2015-06-20,2024-12-13,4.81,4.63,Good,115,0.99,157.0,4.87,4.9,4.46,3621,1,1,1,0,1,1
2000.0,666.6666666666666,Affordable,90,362,0,Private room in condo,Private room,Private,3,2.0,2.0,Bang Na,0,13.67989,100.60933,0.0,Expert,100.0,99.0,2015-04-09,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,1,1,0,1,1
585.0,292.5,Budget,7,81,0,Entire condo,Entire home/apt,Entire,2,1.0,1.0,Bang Na,0,13.67929,100.61273,0.0,Expert,95.0,80.0,2014-05-13,2015-04-27,2024-10-10,4.5,4.28,Fair,68,0.58,221.0,4.67,4.69,4.24,3675,1,0,1,0,1,0
5291.0,661.375,Standard,2,263,0,Entire home,Entire home/apt,Entire,8,3.0,4.0,Lat Phrao,0,13.84127610958524,100.62085133045912,0.0,Expert,100.0,0.0,2015-04-12,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,1,1,0,0,0
6900.0,627.2727272727273,Premium,3,141,1,Entire villa,Entire home/apt,Entire,11,5.0,7.0,Chatu Chak,0,13.81467,100.57826,1.0,Expert,100.0,97.0,2015-03-02,2015-12-26,2024-12-06,4.97,4.98,Excellent,145,1.32,164.0,4.99,4.97,4.67,3432,1,1,0,0,0,0
1850.0,925.0,Affordable,30,238,0,Private room in rental unit,Private room,Private,2,1.0,2.0,Bang Rak,0,13.73445,100.52173,0.0,Expert,97.0,97.0,2013-09-06,2015-04-03,2024-07-01,4.88,4.88,Excellent,8,0.07,322.0,4.71,5.0,4.57,3699,1,0,0,0,1,0
1980.0,990.0,Affordable,30,294,0,Private room in rental unit,Private room,Private,2,1.0,1.0,Bang Rak,0,13.73431,100.52181,0.0,Expert,97.0,97.0,2013-09-06,2015-09-01,2024-04-21,4.67,4.17,Fair,6,0.05,393.0,4.83,4.67,4.5,3548,1,0,1,0,1,0
2000.0,400.0,Affordable,7,363,0,Private room in rental unit,Private room,Private,5,1.0,2.0,Vadhana,1,13.74232,100.56269,0.0,Expert,0.0,99.0,2015-05-08,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,0,1,1,0,1,1
1850.0,925.0,Affordable,180,34,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Khlong Toei,1,13.72706,100.5712,0.0,Expert,100.0,99.0,2015-04-20,,,0.0,0.0,No Rating,0,0.0,-1.0,0.0,0.0,0.0,-1,1,1,1,0,1,1
888.0,444.0,Budget,2,334,1,Entire condo,Entire home/apt,Entire,2,1.0,3.0,Sathon,1,13.71414,100.515,0.0,Expert,100.0,100.0,2012-08-23,2015-06-16,2024-11-10,4.88,4.8,Excellent,231,1.99,190.0,4.84,4.88,4.59,3625,1,1,0,0,1,0
1205.0,602.5,Affordable,30,314,0,Entire loft,Entire home/apt,Entire,2,1.0,1.0,Khlong Toei,1,13.72146,100.57972,0.0,Expert,80.0,67.0,2015-04-26,2023-09-16,2024-08-30,4.57,5.0,Excellent,7,0.45,262.0,5.0,5.0,4.86,611,1,1,0,0,1,1
1750.0,875.0,Affordable,5,150,0,Entire rental unit,Entire home/apt,Entire,2,1.0,1.0,Phaya Thai,0,13.78661,100.54708,0.0,Expert,0.0,0.0,2015-03-31,2015-06-21,2022-04-13,4.82,4.94,Excellent,111,0.96,1132.0,4.94,4.95,4.82,3620,1,1,1,0,1,1
